Declination (REDO),REG2,REG1,WEG2,Partisan Bias,Mean-Median,EG
0.288872827781339,-0.29990984430756,-0.461775474118785,-0.027487953869202,-0.166666666666666,-0.031299620794735,-0.129152675731503
0.288620805317787,-0.29990984430756,-0.461775474118785,-0.027487953869202,-0.166666666666666,0.003788340380666,-0.129152675731503
0.287909876686767,-0.29990984430756,-0.461775474118785,-0.027487953869202,-0.166666666666666,-0.007625454336298,-0.129152675731503
0.287864843729099,-0.29990984430756,-0.461775474118785,-0.027487953869202,-0.166666666666666,-0.01410962166137,-0.129152675731503
0.28797577223876,-0.29990984430756,-0.461775474118785,-0.024280632146392,0,-0.017619147475826,-0.129152675731503
0.287846577860851,-0.661195962608122,-0.830597981304061,-0.024280632146392,0,-0.013051558793994,-0.129152675731503
0.287948660934706,-0.661195962608122,-0.830597981304061,-0.024280632146392,0,-0.015649238952419,-0.129329436954718
0.288321116794542,-0.661195962608122,-0.830597981304061,-0.024280632146392,0,-0.046629078576576,-0.129329436954718
0.288264261753876,-0.304821575787448,-0.830597981304061,-0.024280632146392,0,-0.05275874239449,-0.129329436954718
0.288126672871482,-0.304821575787448,-0.830597981304061,-0.024280632146392,0,-0.051544502281869,-0.129329436954718
0.372317033992685,-0.304821575787448,-0.830597981304061,-0.024280632146392,0,-0.051366208610296,-0.129329436954718
0.372377022510606,-0.306027000442725,-0.830597981304061,-0.024280632146392,0,-0.04871704336624,-0.129329436954718
0.372203179678853,-0.309705828826341,-0.830597981304061,-0.024280632146391,0.166666666666666,-0.049348658416962,-0.129329436954718
0.37134060077947,-0.302628480067946,-0.830597981304061,-0.024280632146391,0.166666666666666,-0.049601633943066,-0.129329436954718
0.371705075591645,-0.302628480067946,-0.830597981304061,-0.024280632146391,0.166666666666666,-0.051531225115473,-0.129329436954718
0.37120475460386,-0.302628480067946,-0.830597981304061,-0.024280632146391,0.166666666666666,-0.018773677725673,-0.129329436954718
0.371375447006002,-0.302628480067946,-0.830597981304061,-0.027647749750705,0.166666666666666,-0.018518751261138,-0.129329436954718
0.371314305864744,-0.335980128146211,-0.830597981304061,-0.027647749750705,0.166666666666666,-0.035580547105271,-0.129329436954718
0.371274955872873,-0.335980128146211,-0.830597981304061,-0.027647749750705,0.166666666666666,-0.006328284725503,-0.126655503314895
0.183132952843883,-0.335980128146211,-0.830597981304061,-0.027647749750705,0,-0.006744779560557,-0.126655503314895
0.182920164258394,-0.335980128146211,-0.830597981304061,-0.027647749750705,0,-0.006404444563473,-0.126655503314895
0.18264153639953,-0.335980128146211,-0.830597981304061,-0.027647749750705,0,-0.006126618357009,-0.126655503314895
0.183065628067897,-0.335980128146211,-0.497599413524955,-0.027647749750705,0,-0.005728298593981,-0.126655503314895
0.194207559297279,-0.335980128146211,-0.498920033741862,-0.027647749750705,0,-0.005545198730128,-0.126655503314895
0.194148528123289,-0.661195962608122,-0.498920033741862,-0.027647749750705,0,-0.006475972533001,-0.1208753844888
0.258556043863163,-0.661195962608122,-0.492972885518266,-0.027292630454963,-0.166666666666666,-0.006922077939199,-0.1208753844888
0.258387398782859,-0.661195962608122,-0.492972885518266,-0.027292630454963,-0.166666666666666,-0.006488689880005,-0.1208753844888
0.203176767033246,-0.661195962608122,-0.468362801065317,-0.027292630454963,-0.166666666666666,-0.006579058910093,-0.1208753844888
0.19896232212587,-0.325253346175671,-0.468362801065317,-0.030696968612179,-0.166666666666666,-0.010009820371595,-0.1208753844888
0.198831749424887,-0.328220647900874,-0.468362801065317,-0.030696968612179,-0.166666666666666,-0.00623654834198,-0.1208753844888
0.199003009228499,-0.327362984669399,-0.468362801065317,-0.030696968612179,-0.166666666666666,-0.006622526841242,-0.1208753844888
0.210325602890768,-0.335195534440468,-0.468362801065317,-0.030696968612179,-0.166666666666666,0.013485040183652,-0.1208753844888
0.210206332688289,-0.325405294242494,-0.468362801065317,-0.030696968612179,-0.166666666666666,0.022421159698355,-0.1208753844888
-0.079601861051732,-0.325405294242494,-0.4847585438242,-0.030696968612179,-0.166666666666666,0.021790116965941,-0.1208753844888
-0.079773788907038,-0.661195962608122,-0.4847585438242,-0.194072182014023,-0.166666666666666,-0.004775860611861,-0.1208753844888
-0.079735856544972,-0.296931627866502,-0.4847585438242,-0.194072182014023,0,0.028924737436605,-0.1208753844888
-0.078817238583332,-0.296035900815733,-0.4709042542514,-0.194072182014023,0,-0.028183611522124,-0.1208753844888
-0.079963951290343,-0.306010001108296,-0.4709042542514,-0.194072182014023,0,-0.028643281924493,-0.130625654567354
-0.079210770364764,-0.304715641364258,-0.470931589448627,-0.194072182014023,-0.166666666666666,-0.0185945129592,-0.130625654567354
-0.080742099323096,-0.296022745542345,-0.470931589448627,-0.026232672600022,0,-0.019155221753546,-0.130625654567354
-0.08027690931733,-0.296022745542345,-0.470931589448627,-0.026232672600022,0,-0.018647905479169,-0.130625654567354
-0.079956596269182,-0.296022745542345,-0.470931589448627,-0.026232672600022,-0.166666666666666,-0.028734787548813,-0.130625654567354
-0.078875048311929,-0.296022745542345,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.032813025364125,-0.130625654567354
-0.078865502637793,-0.296022745542345,-0.830597981304061,-0.194072182014023,0,-0.033111226823925,-0.130625654567354
-0.079056170335058,-0.296022745542345,-0.830597981304061,-0.194072182014023,0,-0.02640871660114,-0.130625654567354
-0.078994805726436,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.025843279914709,-0.130625654567354
-0.080131607189754,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.023901865352025,-0.130625654567354
-0.079594171704305,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.027577216887093,-0.130625654567354
-0.079313516042039,-0.328371560865708,-0.830597981304061,-0.194072182014023,0,-0.026041052007167,-0.130625654567354
0.412311813457264,-0.328371560865708,-0.830597981304061,-0.194072182014023,0,-0.026092046123855,-0.130625654567354
-0.156909463279142,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,-0.028196473740494,-0.130625654567354
-0.157150585382118,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,-0.028501226295119,-0.130625654567354
-0.15708489168721,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,-0.028611931475606,-0.130625654567354
-0.156967320689038,-0.328371560865708,-0.830597981304061,-0.035209756581217,-0.166666666666666,-0.012821999034777,-0.130625654567354
-0.157002774221275,-0.328371560865708,-0.830597981304061,-0.035209756581217,-0.166666666666666,-0.022270348648559,-0.130625654567354
-0.157266200514669,-0.328371560865708,-0.830597981304061,-0.035209756581217,-0.166666666666666,0.016353018786206,-0.130625654567354
-0.157650913784758,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.016233055111039,-0.130625654567354
-0.040006707180341,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.016234500484583,-0.130625654567354
-0.080969315288475,-0.328371560865708,-0.830597981304061,-0.194072182014023,0,0.019476981717064,-0.130625654567354
-0.15761980616483,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,0.019473297111479,-0.130625654567354
-0.157500337802456,-0.328371560865708,-0.830597981304061,-0.194072182014024,0,0.019409804909246,-0.130625654567354
-0.157731545631883,-0.328371560865708,-0.830597981304061,-0.194072182014024,-0.166666666666666,-0.003454419810544,-0.130625654567354
-0.1577954908159,-0.338876013314616,-0.830597981304061,-0.194072182014024,0,-0.011792628079955,-0.130625654567354
-0.158277746425674,-0.338876013314616,-0.830597981304061,-0.194072182014024,-0.166666666666666,-0.003515214036616,-0.132750049953496
0.183818491796268,-0.338876013314616,-0.830597981304061,-0.194072182014023,-0.166666666666666,0.00990429012724,-0.132750049953495
0.184023029934856,-0.338876013314616,-0.830597981304061,-0.194072182014023,0,0.010452515310687,-0.132750049953495
0.184019410360172,-0.338876013314616,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.004196407737746,-0.132750049953495
0.091156599792028,-0.338876013314616,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.002551386311076,-0.132750049953495
0.091035610797004,-0.338876013314616,-0.476262870209335,-0.194072182014023,-0.166666666666666,-0.002065371385632,-0.132750049953495
0.090946525430518,-0.338876013314616,-0.830597981304061,-0.194072182014023,0,-0.00203273032076,-0.132750049953495
0.114167397780105,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.007380904573462,-0.132750049953496
0.113908915716355,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.044822658735997,-0.124909958817635
0.051247137135204,-0.661195962608122,-0.830597981304061,-0.02921032376982,-0.166666666666666,-0.044885195360024,-0.124909958817635
0.051436051743026,-0.661195962608122,-0.830597981304061,-0.029210323769819,-0.166666666666666,-0.046725794588206,-0.124909958817635
0.051322929589825,-0.327339879661319,-0.486150804251535,-0.029210323769819,-0.166666666666666,-0.046847708453739,-0.296048121342681
0.081391569970218,-0.327339879661319,-0.486150804251535,-0.029210323769819,0,-0.048813644092656,-0.296048121342681
0.033074122715545,-0.327339879661319,-0.486150804251535,-0.194072182014023,0,-0.048839610112062,-0.129284703623739
0.033629433091882,-0.327339879661319,-0.449401531476643,-0.194072182014023,-0.166666666666666,-0.047134869034864,-0.129284703623739
0.034295352348779,-0.327339879661319,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.047219028564777,-0.129284703623739
0.03345139805239,-0.661195962608122,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.046643026706701,-0.129284703623739
0.283912783719067,-0.317428955153109,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.040319904588678,-0.129284703623739
0.283979180263558,-0.325125306472791,-0.830597981304061,-0.194072182014023,0,-0.026260799063262,-0.129284703623739
-0.134685551015283,-0.325125306472791,-0.830597981304061,-0.194072182014023,0,-0.022952619726998,-0.132059517607512
-0.08350816387415,-0.661195962608122,-0.830597981304061,-0.028088963902227,0,-0.02475246952521,-0.132059517607512
0.172152240120704,-0.661195962608122,-0.830597981304061,-0.028088963902227,0,-0.024908208307731,-0.296048121342681
0.171726583727517,-0.661195962608122,-0.830597981304061,-0.028088963902227,0.166666666666666,-0.035158499024439,-0.296048121342681
0.172344442009719,-0.661195962608122,-0.830597981304061,-0.028088963902226,0,-0.035035518231812,-0.296048121342681
0.171649906608545,-0.310284576972441,-0.830597981304061,-0.028088963902226,0,-0.0236467988773,-0.296048121342681
0.171755749796816,-0.310284576972441,-0.830597981304061,-0.028088963902226,0,-0.01344553767846,-0.296048121342681
0.172745930188493,-0.310284576972441,-0.830597981304061,-0.194072182014023,0,-0.01518331421481,-0.296048121342681
0.173130451964139,-0.310284576972441,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.03677018892172,-0.296048121342681
0.172500889602379,-0.334129708584349,-0.830597981304061,-0.194072182014023,-0.333333333333333,-0.035277308211452,-0.296048121342681
-0.156977524282839,-0.334129708584349,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.037221943770343,-0.296048121342681
0.323340722768255,-0.334129708584349,-0.830597981304061,-0.194072182014023,0,-0.037360592110979,-0.296048121342681
0.154578942516861,-0.334129708584349,-0.830597981304061,-0.194072182014023,0.166666666666666,-0.025070290572171,-0.296048121342681
0.154947464203195,-0.338647832453056,-0.830597981304061,-0.194072182014023,0,-0.023984338150387,-0.296048121342681
0.153914362512236,-0.338647832453056,-0.830597981304061,-0.194072182014023,0,-0.025768632229009,-0.129688490051989
0.154341189630371,-0.338647832453056,-0.830597981304061,-0.194072182014023,0,-0.025702272138675,-0.129688490051989
0.154960571778502,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.022811213829494,-0.129688490051989
0.154549675857763,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.037567653110534,-0.129688490051989
0.15510413186436,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.042407232844197,-0.129688490051989
-0.042870044642752,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.043745935130331,-0.129688490051989
-0.043242878087213,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.047654597020129,-0.129688490051989
-0.043359323028526,-0.312020813261201,-0.456839636652222,-0.194072182014023,0,-0.047707123421474,-0.129688490051989
-0.042742240309351,-0.312020813261201,-0.456839636652222,-0.028937037129543,0,-0.048334136759901,-0.129688490051989
-0.042399692062018,-0.312020813261201,-0.456839636652222,-0.028937037129543,0,-0.048921325896844,-0.129688490051989
-0.042930624966754,-0.320330959427889,-0.456839636652222,-0.028937037129543,0,-0.049301892522542,-0.129688490051989
-0.041734672014085,-0.320330959427889,-0.456839636652222,-0.028937037129543,0.166666666666666,-0.048807962083534,-0.129688490051989
-0.181205842027893,-0.661195962608123,-0.456839636652222,-0.028937037129543,0.166666666666666,-0.048400516941221,-0.129688490051989
-0.101663337875723,-0.661195962608122,-0.830597981304061,-0.028937037129543,0.166666666666666,-0.047693653193337,-0.129688490051989
-0.102645513258726,-0.661195962608122,-0.830597981304061,-0.028937037129543,0.166666666666666,-0.032929445292766,-0.129688490051989
-0.101767509282908,-0.661195962608122,-0.830597981304061,-0.016786612350548,0.166666666666666,-0.032511503192212,-0.129688490051989
-0.101480909026446,-0.661195962608122,-0.830597981304061,-0.031162170667425,0.166666666666666,-0.032036109992669,-0.129688490051989
-0.161555429775563,-0.661195962608122,-0.830597981304061,-0.031162170667425,0.166666666666666,-0.026814414175169,-0.129688490051989
-0.161989208521336,-0.661195962608123,-0.830597981304061,-0.031162170667425,0.166666666666666,-0.025739515896131,-0.129688490051989
-0.17728923040676,-0.661195962608122,-0.830597981304061,-0.031162170667425,0,-0.032058678823037,-0.296048121342681
0.348569132981078,-0.332520161866285,-0.830597981304061,-0.020787146582345,0.166666666666666,-0.032471532611205,-0.296048121342681
0.347853383005784,-0.332520161866285,-0.830597981304061,-0.020787146582345,0.166666666666666,-0.032710112960163,-0.296048121342681
0.347972508583488,-0.332520161866285,-0.830597981304061,-0.024625153061534,0.166666666666666,-0.032734208415651,-0.296048121342681
0.348811300052474,-0.332520161866285,-0.830597981304061,-0.024625153061534,0.166666666666666,-0.032891028497251,-0.296048121342681
0.285370446258433,-0.332520161866285,-0.830597981304061,-0.024625153061534,0.166666666666666,-0.033145258604505,-0.296048121342681
0.285379299382698,-0.332520161866285,-0.830597981304061,-0.024625153061534,0,-0.047686957155007,-0.296048121342681
-0.021146935129324,-0.332520161866285,-0.830597981304061,-0.021482748592339,0,-0.044182303998094,-0.296048121342681
-0.169720339219742,-0.331177636079377,-0.830597981304061,-0.021482748592339,0,-0.044549944207142,-0.296048121342681
0.436415291375716,-0.331177636079377,-0.830597981304061,-0.021482748592339,0,-0.04143703737173,-0.296048121342681
0.435615969064882,-0.661195962608122,-0.830597981304061,-0.021482748592338,0,-0.042871565257265,-0.296048121342681
0.435301777564074,-0.322446268888145,-0.830597981304061,-0.031147877878452,0,-0.037139401053017,-0.296048121342681
0.435355277173447,-0.661195962608122,-0.830597981304061,-0.031147877878452,0,-0.037219193383698,-0.296048121342681
0.43553291773749,-0.661195962608122,-0.830597981304061,-0.031103630644174,0,-0.042796576418473,-0.296048121342681
0.435618423756242,-0.661195962608122,-0.830597981304061,-0.031103630644174,0,-0.04235612048993,-0.131509212845227
0.435246925480696,-0.661195962608122,-0.830597981304061,-0.030546248551873,0,-0.038263504605617,-0.131509212845227
0.344188019436174,-0.661195962608122,-0.830597981304061,-0.032821907480632,0,-0.042748196176467,-0.131509212845227
0.343854041106644,-0.661195962608122,-0.488459351245513,-0.194072182014023,0,-0.035836464948885,-0.131509212845227
0.344028759160946,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.04241475477309,-0.131509212845227
0.343673380741543,-0.661195962608122,-0.830597981304061,-0.194072182014023,0,-0.042295066725494,-0.131509212845227
0.34412006810876,-0.661195962608122,-0.830597981304061,-0.019435227134802,0,-0.04247489673332,-0.131509212845227
0.344318126609933,-0.322959175393427,-0.492452329780848,-0.034040050232905,0,-0.041854620079621,-0.131509212845227
0.336788550693511,-0.322959175393427,-0.830597981304061,-0.034040050232905,0,-0.042073215332253,-0.131509212845227
0.335985503243337,-0.322959175393427,-0.830597981304061,-0.034040050232905,0,-0.042156592000289,-0.131509212845227
0.336033477658657,-0.322959175393427,-0.830597981304061,-0.034040050232905,0,-0.041396900874951,-0.132482669094062
-0.142111771777677,-0.661195962608122,-0.830597981304061,-0.034040050232905,0,-0.040768383427017,-0.132482669094062
0.368141103067665,-0.661195962608122,-0.830597981304061,-0.034431357819276,0,-0.034025333332912,-0.132482669094062
0.368059054083146,-0.338194972681076,-0.830597981304061,-0.034431357819276,0,-0.034712823935059,-0.127292575355671
0.367383826842225,-0.338194972681076,-0.830597981304061,-0.034431357819276,0,-0.033922737135892,-0.296048121342681
0.367973272974349,-0.338194972681076,-0.47756825634511,-0.035526028276168,0,-0.034799461574642,-0.296048121342681
0.355532868962767,-0.338194972681076,-0.830597981304061,-0.035110639087548,0,-0.03407361467268,-0.296048121342681
0.355568243191776,-0.338194972681076,-0.830597981304061,-0.194072182014023,0.166666666666666,-0.028345324800383,-0.296048121342681
0.356511850909868,-0.338194972681076,-0.830597981304061,-0.017921574178164,0.166666666666666,0.014089560883972,-0.296048121342681
-0.10232890083097,-0.338194972681076,-0.504851533420927,-0.017921574178164,0,0.025144486035794,-0.296048121342681
0.392488707102056,-0.661195962608122,-0.504851533420927,-0.017921574178164,0,0.025128215143901,-0.296048121342681
0.39247014641079,-0.661195962608122,-0.830597981304061,-0.017921574178164,0,-0.00420299309622,-0.296048121342681
0.392635501699483,-0.332415745948647,-0.490564547141612,-0.017921574178164,-0.166666666666666,-0.004160163089111,-0.296048121342681
0.393783843884182,-0.332415745948647,-0.490564547141612,-0.017921574178164,-0.166666666666666,-0.004059219933735,-0.296048121342681
0.140872449369453,-0.332415745948647,-0.490564547141612,-0.194072182014023,-0.166666666666666,-0.02466321039457,-0.296048121342681
0.140990264315957,-0.332415745948647,-0.490564547141612,-0.194072182014023,0,-0.024640660144932,-0.296048121342681
0.287696022156185,-0.332415745948647,-0.488902973945956,-0.194072182014023,0,-0.024674142619235,-0.296048121342681
0.287484536048285,-0.332415745948647,-0.479428348120433,-0.024101014238788,0.166666666666666,-0.005189217947365,-0.296048121342681
0.288129458439963,-0.31521216942194,-0.480611956704299,-0.024101014238788,0,-0.007672294350184,-0.296048121342681
0.288056763475879,-0.31521216942194,-0.481189756297158,-0.024101014238788,0,-0.007935648226981,-0.296048121342681
0.288213269411566,-0.31521216942194,-0.476324820246176,-0.024101014238788,0,-0.007890420067829,-0.296048121342681
0.2876062048632,-0.31521216942194,-0.481991186171541,-0.194072182014023,0,-0.007715411780634,-0.296048121342681
0.287229443026255,-0.31521216942194,-0.483977033277102,-0.194072182014023,0,-0.03949010991189,-0.296048121342681
0.287983401671752,-0.31521216942194,-0.497082970234335,-0.194072182014023,0,-0.036154563926056,-0.296048121342681
0.288405430982749,-0.31521216942194,-0.497082970234335,-0.194072182014023,0,-0.036186297454049,-0.296048121342681
-0.065842339465581,-0.31865229194206,-0.497082970234335,-0.023927474123831,0,-0.042618451116758,-0.296048121342681
-0.124730812423547,-0.338781461137873,-0.497082970234335,-0.023927474123831,0,-0.000523695737057,-0.296048121342681
-0.02906373210914,-0.338781461137873,-0.497082970234335,-0.023927474123831,0,0.003961643328009,-0.296048121342681
-0.030076929596926,-0.338781461137873,-0.497082970234335,-0.023927474123831,0,0.004215965245535,-0.296048121342681
-0.046798078568219,-0.305609763595424,-0.480007731796062,-0.194072182014023,0,-0.034832349675856,-0.296048121342681
0.212118855225118,-0.305609763595424,-0.480007731796062,-0.194072182014023,0,-0.036603392227679,-0.12107856614673
-0.098777890503448,-0.305609763595424,-0.480007731796062,-0.022959953716296,-0.166666666666666,-0.033626859162259,-0.296048121342681
-0.098593941790447,-0.305609763595424,-0.480007731796062,-0.022959953716296,-0.166666666666666,-0.0338533920802,-0.296048121342681
-0.098459939850504,-0.32548846071715,-0.480007731796062,-0.022959953716296,-0.166666666666666,-0.030857168154525,-0.296048121342681
-0.098566861896874,-0.325488460717151,-0.480007731796062,-0.023743016763583,0,-0.032128542183677,-0.296048121342681
-0.099198948539582,-0.325488460717151,-0.474403055590992,-0.023743016763583,0,-0.031564151879687,-0.296048121342681
-0.093069710951873,-0.325488460717151,-0.474403055590992,-0.023743016763583,0,-0.045171210400818,-0.296048121342681
-0.092927936958032,-0.335882513857287,-0.474403055590992,-0.194072182014023,0,-0.045592498867408,-0.131489952553877
-0.093295430147623,-0.322067073789594,-0.474403055590992,-0.194072182014023,0,-0.032969479418251,-0.127282487672001
-0.09382641748012,-0.322067073789595,-0.474403055590992,-0.194072182014023,0,-0.033541923801869,-0.124555775938934
-0.093733263165482,-0.324581565089101,-0.830597981304061,-0.194072182014023,0,-0.027313556598207,-0.124555775938933
-0.093633247239765,-0.324581565089101,-0.830597981304061,-0.194072182014023,0,-0.027271032636262,-0.296048121342681
-0.093585810774283,-0.324581565089101,-0.830597981304061,-0.194072182014023,-0.166666666666666,-0.03018215801904,-0.296048121342681
-0.093907083671986,-0.324581565089101,-0.464901156963285,-0.194072182014023,-0.166666666666666,-0.029795195407812,-0.296048121342681
-0.093509062125352,-0.324581565089101,-0.486500942497205,-0.194072182014023,0,-0.029761157028029,-0.296048121342681
-0.073771724011139,-0.310596043682652,-0.486500942497205,-0.194072182014023,0,-0.028689897786742,-0.296048121342681
-0.074122093904588,-0.325788186240139,-0.486500942497204,-0.194072182014023,0,-0.030332951802972,-0.296048121342681
-0.073808073938042,-0.325788186240139,-0.486500942497205,-0.194072182014023,0,-0.03669179574288,-0.296048121342681
-0.074306413844866,-0.325788186240139,-0.486500942497205,-0.194072182014023,0,-0.037073609140656,-0.296048121342681
-0.073990272439884,-0.325788186240139,-0.486500942497205,-0.194072182014023,0,-0.037352505761822,-0.296048121342681
0.036956655627016,-0.325788186240139,-0.486500942497205,-0.194072182014023,0,-0.04456563233699,-0.296048121342681
0.037077834454566,-0.325788186240139,-0.486500942497205,-0.194072182014023,0,-0.044193867288345,-0.296048121342681
0.301840640135811,-0.325788186240139,-0.486500942497205,-0.194072182014023,0,0.014636695654427,-0.296048121342681
0.154081319459108,-0.306948150707708,-0.490810808083114,-0.194072182014023,0,0.010683232451293,-0.296048121342681
-0.081114150064847,-0.306948150707708,-0.490810808083114,-0.194072182014023,0,-0.027134806206341,-0.296048121342681
0.400365604884539,-0.318028114759003,-0.490810808083114,-0.194072182014023,0,-0.044899345293804,-0.296048121342681
0.400900964949204,-0.318028114759003,-0.490810808083114,-0.194072182014023,0,-0.045732604399734,-0.296048121342681
0.400593692261556,-0.318028114759003,-0.475753504140785,-0.022477662551771,0.166666666666666,-0.037241526995068,-0.296048121342681
-0.005489227789291,-0.318028114759003,-0.503629422585747,-0.022477662551771,0.166666666666666,-0.030818294725622,-0.296048121342681
-0.005848227386115,-0.329141810832696,-0.503629422585747,-0.022477662551771,0.166666666666666,-0.038797344348712,-0.296048121342681
-0.005553568791416,-0.329141810832696,-0.503629422585747,-0.027668968200784,0.166666666666666,0.002218076294436,-0.296048121342681
-0.005391066348078,-0.329141810832696,-0.503629422585747,-0.027668968200784,0,-0.016221602324728,-0.296048121342681
-0.115364504015558,-0.329141810832696,-0.503629422585747,-0.027668968200784,-0.166666666666666,-0.014886057354217,-0.296048121342681
-0.16554186254452,-0.329141810832696,-0.503629422585747,-0.027668968200784,-0.166666666666666,-0.003651328707384,-0.136471679625971
-0.165578046677357,-0.329141810832696,-0.503629422585747,-0.027668968200784,0,-0.042707684927689,-0.296048121342681
-0.165557268688896,-0.329141810832696,-0.501081099283297,-0.027668968200784,0,-0.045011241466901,-0.296048121342681
-0.11111576252517,-0.329141810832696,-0.501081099283297,-0.027668968200784,0,-0.028686153641083,-0.129061699749321
-0.111787151817524,-0.320220493919144,-0.830597981304061,-0.027668968200784,0,-0.023319810181806,-0.129061699749321
-0.111929475015842,-0.320220493919144,-0.495272634661469,-0.027668968200784,-0.166666666666666,-0.025579773816407,-0.122689988023537
-0.111748805590795,-0.320220493919144,-0.830597981304061,-0.027668968200784,-0.166666666666666,-0.025407478187801,-0.118171231783817
-0.111411574958997,-0.320220493919144,-0.830597981304061,-0.027668968200784,-0.166666666666666,-0.025703361714575,-0.118171231783817
-0.112272229662176,-0.320220493919144,-0.830597981304061,-0.027668968200784,-0.166666666666666,-0.022827133167999,-0.13368207203939
-0.111619482694224,-0.320220493919144,-0.830597981304061,-0.024629134788738,-0.166666666666666,-0.022330114691536,-0.296048121342681
-0.11119543249128,-0.320220493919144,-0.830597981304061,-0.024629134788738,-0.166666666666666,-0.022856126885417,-0.296048121342681
-0.111142714001885,-0.315438609486217,-0.830597981304061,-0.024629134788738,0,-0.031702275460011,-0.296048121342681
-0.111177271054812,-0.315438609486217,-0.830597981304061,-0.024629134788738,0,-0.045504343669495,-0.128443632269972
-0.111177700363517,-0.326430381969712,-0.477196049852708,-0.024629134788738,0,-0.007180856123524,-0.128443632269972
-0.111392232642617,-0.326430381969712,-0.477196049852708,-0.024629134788738,0,-0.006886132650649,-0.128443632269972
-0.111470579963042,-0.326430381969712,-0.477196049852708,-0.024629134788738,0,0.010876747641993,-0.128443632269972
-0.110962253184575,-0.326430381969712,-0.477196049852708,-0.024629134788738,0,-0.01135788599828,-0.128443632269972
-0.110841759774389,-0.326430381969712,-0.482772362774719,-0.024629134788738,0,-0.046908637208716,-0.128443632269972
-0.111015827566284,-0.326430381969712,-0.482772362774719,-0.024629134788738,0,-0.048014348073563,-0.128443632269972
-0.111093351917179,-0.326430381969712,-0.482772362774719,-0.030780083912298,0,-0.047128534667396,-0.128443632269972
-0.111506035833925,-0.326430381969712,-0.482772362774719,-0.030780083912298,0.166666666666666,-0.047818564854838,-0.124039091008479
-0.141988270182497,-0.326430381969712,-0.482772362774719,-0.030780083912298,0.166666666666666,-0.047923490136128,-0.124039091008479
-0.142609714470976,-0.332972015724629,-0.482772362774719,-0.024188110952786,0.166666666666666,-0.046624128151702,-0.124039091008479
-0.141320490434876,-0.332972015724629,-0.482772362774719,-0.025970303405774,0.166666666666666,-0.039013179444017,-0.124039091008479
-0.140902831935685,-0.315318228638352,-0.482772362774719,-0.025970303405774,0.166666666666666,-0.048916161900502,-0.124039091008479
-0.141501062430581,-0.315318228638352,-0.830597981304061,-0.030112437832839,0.166666666666666,-0.030430148708588,-0.296048121342681
-0.141391911536326,-0.324385859140539,-0.830597981304061,-0.030112437832839,0.166666666666666,-0.024328437665932,-0.296048121342681
-0.133040870740017,-0.324385859140539,-0.830597981304061,-0.030112437832839,-0.166666666666666,-0.023536790883175,-0.296048121342681
-0.133176407928673,-0.324385859140539,-0.830597981304061,-0.024933835621325,-0.166666666666666,-0.023738598401406,-0.296048121342681
-0.137357665785551,-0.324385859140539,-0.830597981304061,-0.024933835621325,0,-0.029361662347613,-0.296048121342681
0.130835109802474,-0.324385859140539,-0.830597981304061,-0.024933835621325,0.166666666666666,-0.028575662785768,-0.296048121342681
0.232879992584085,-0.324385859140539,-0.830597981304061,-0.025453151176,0,-0.028652965614839,-0.296048121342681
0.227320090984672,-0.324385859140539,-0.830597981304061,-0.025453151176,-0.166666666666666,-0.028395104800495,-0.296048121342681
0.22723687535763,-0.324385859140539,-0.494051354377767,-0.025453151176,0,-0.030488088883292,-0.296048121342681
0.22706663988782,-0.326408585221889,-0.494051354377767,-0.025453151176,-0.166666666666666,-0.02989986424588,-0.296048121342681
0.261787988324117,-0.326408585221889,-0.49436672755769,-0.025453151176,-0.166666666666666,-0.027267767268039,-0.296048121342681
0.261846645260531,-0.323569291337836,-0.494900675489639,-0.025453151176,-0.166666666666666,-0.026971614419878,-0.296048121342681
0.293632982102888,-0.331888459522019,-0.494900675489639,-0.027633245533757,-0.166666666666666,0.018569227985387,-0.296048121342681
